id,party,party_name,party_id,position,eu_salience,eu_dissent,eu_blur,lrecon,lrecon_blur,lrecon_dissent,lrecon_salience,galtan,galtan_blur,galtan_dissent,galtan_salience,lrgen,immigrate_policy,immigra_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,redistribution,redist_salience,environment,enviro_salience,spendvtax,deregulation,econ_interven,civlib_laworder,sociallifestyle,religious_principles,ethnic_minorities,nationalism,urban_rural,protectionism,regions,russian_interference,anti_islam_rhetoric,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership,eu_cohesion,eu_foreign,eu_intmark,eu_budgets,eu_asylum,party_a_econ,party_b_econ,party_c_econ,gender,dob,lrecon_self,galtan_self,cname,eu_position_sd,lrecon_sd,galtan_sd,eu_econ_require,eu_political_require,eu_googov_require
12,9,DSB,2008,7,10,,0,8,,1,5,2,,2,6,7,3,4,2,6,4,5,8,6,1,9,8,7,8,1,3,1,2,0,0,0,0,10,3,0,5,10,2,4,7,7,6,6,1,11,7,1,1956,7,5,,,,,,,
12,10,Slavi Trifonov,2019,,,,,5,,,,10,,,8,,10,,,10,,,,,,,,,,,,,,,,10,,,,10,10,10,10,,,3,,,1,11,7,1,1956,7,5,,,,,,,
13,1,GERB,2010,6,8,3,,6,2,,5,8,1,,1,7,7,5,,6,0,3,6,,2,2,4,6,7,7,7,,5,7,3,3,,6,3,6,6,6,7,4,5,6,3,3,4,8,6,2,1978,3,3,,,,,,,
13,2,BSP,2003,6,8,6,,6,2,,5,8,1,,1,4,7,7,,6,0,3,4,,2,2,4,5,6,5,8,,5,6,3,3,,3,4,6,6,6,6,4,5,6,3,2,4,8,6,2,1978,3,3,,,,,,,
13,3,DPS,2004,6,8,2,,6,2,,5,6,3,,6,5,6,2,,3,0,3,4,,2,2,4,5,5,5,6,,0,4,5,3,,5,7,5,5,4,7,4,5,6,3,5,4,8,6,2,1978,3,3,,,,,,,
13,4,Volya,2017,3,1,2,,8,4,,3,10,0,,1,10,10,7,1,10,0,3,,,1,1,,,,9,10,,10,7,,4,,3,8,6,7,6,9,3,3,6,3,2,4,8,6,2,1978,3,3,,,,,,,
13,5,NFSB,2014,5,1,2,,8,7,,3,10,0,,1,10,10,7,1,10,0,3,,,1,1,,,,9,10,,10,8,,4,,4,8,6,7,6,9,3,3,6,3,2,4,8,6,2,1978,3,3,,,,,,,
13,6,Ataka,2007,3,1,2,,8,7,,3,10,0,,1,10,10,7,1,10,0,3,,,1,1,,,,9,10,,10,8,,4,,8,8,6,7,6,9,3,3,6,3,2,4,8,6,2,1978,3,3,,,,,,,
13,7,BMRO,2005,5,3,2,,7,4,,3,10,0,,1,10,10,7,1,10,0,3,,,1,1,,,,9,10,,10,9,,4,,6,8,6,7,6,9,3,3,6,3,2,4,8,6,2,1978,3,3,,,,,,,
13,8,DB,2018,7,10,2,,7,2,,4,8,2,,4,6,7,3,,6,0,4,4,,2,3,4,6,7,6,7,,5,6,3,3,,9,4,6,5,10,7,4,5,6,3,3,4,8,6,2,1978,3,3,,,,,,,
13,9,DSB,2008,7,10,2,,8,2,,4,8,2,,4,7,7,4,,6,0,3,5,,1,2,5,7,8,6,7,,5,6,3,3,,9,4,6,5,10,7,4,5,6,3,3,4,8,6,2,1978,3,3,,,,,,,
13,10,Slavi Trifonov,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,7,9,,,,,,4,8,6,2,1978,3,3,,,,,,,
14,1,GERB,2010,6,8,2,,7,,2,7,7,2,,6,7,8,7,1,,,1,4,5,6,3,2,6,4,9,5,6,6,7,4,6,6,7,6,2,4,7,9,7,4,6,5,3,3,9,5,1,1980,7,2,,,,,,,
14,2,BSP,2003,5,6,2,,2,,2,7,7,2,,6,3,8,7,1,,,1,4,5,8,3,2,2,2,10,6,5,6,8,6,7,7,7,7,1,3,7,10,7,2,3,3,2,3,9,5,1,1980,7,2,,,,,,,
14,3,DPS,2004,5,6,2,,4,,2,6,7,3,,8,4,8,7,1,,,1,4,4,7,3,2,3,2,9,6,8,0,8,6,7,4,7,7,1,6,7,10,7,4,4,3,4,3,9,5,1,1980,7,2,,,,,,,
14,4,Volya,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,5,1,1980,7,2,,,,,,,
14,5,NFSB,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,5,1,1980,7,2,,,,,,,
14,6,Ataka,2007,3,7,4,,4,,2,,9,0,,9,9,10,10,1,,,1,2,4,7,2,2,2,2,10,8,8,10,10,7,9,7,8,9,7,9,8,9,7,1,3,1,1,3,9,5,1,1980,7,2,,,,,,,
14,7,BMRO,2005,3,6,3,,4,,2,6,9,0,,9,9,10,10,1,,,1,2,4,6,2,2,2,2,10,8,8,10,10,7,9,2,8,9,7,9,8,9,7,1,3,1,1,3,9,5,1,1980,7,2,,,,,,,
14,8,DB,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,5,1,1980,7,2,,,,,,,
14,9,DSB,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,5,1,1980,7,2,,,,,,,
14,10,Slavi Trifonov,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,,,,,,,3,9,5,1,1980,7,2,,,,,,,
15,1,GERB,2010,,,,,5,,2,7,4,7,,3,5,3,4,1,4,6,1,8,3,7,2,7,6,7,,4,2,4,3,2,3,6,3,4,3,2,2,10,5,5,5,5,5,2,10,6,1,1978,5,3,,,,,,,
15,2,BSP,2003,,,,,2,,2,6,9,2,,3,2,6,4,1,7,6,1,7,3,6,2,,,,,8,2,7,7,8,7,7,7,7,3,4,3,7,5,,3,,2,2,10,6,1,1978,5,3,,,,,,,
15,3,DPS,2004,,,,,5,,2,5,8,2,,3,2,9,4,1,8,6,1,7,3,6,2,3,3,3,7,,10,0,6,7,7,4,3,8,3,7,3,9,,2,2,2,1,2,10,6,1,1978,5,3,,,,,,,
15,4,Volya,2017,,,,,,,2,4,7,2,,3,7,9,4,1,8,6,1,7,3,6,2,3,3,3,8,10,4,8,8,7,7,4,3,9,3,7,6,7,3,2,2,1,1,2,10,6,1,1978,5,3,,,,,,,
15,5,NFSB,2014,,,,,5,,2,4,6,2,,3,7,9,4,1,8,6,1,7,3,6,1,3,3,3,8,10,4,8,8,7,7,4,7,9,3,7,6,8,3,,2,1,1,2,10,6,1,1978,5,3,,,,,,,
15,6,Ataka,2007,,,,,1,,2,4,9,2,,3,7,9,4,1,8,6,1,7,4,6,1,3,3,3,8,10,3,9,8,7,8,7,7,9,2,7,7,8,2,1,2,1,1,2,10,6,1,1978,5,3,,,,,,,
15,7,BMRO,2005,,,,,1,,2,4,,2,,3,,8,4,1,8,6,1,7,4,6,1,3,3,3,8,9,3,9,8,7,8,6,5,8,2,6,7,8,2,1,2,2,1,2,10,6,1,1978,5,3,,,,,,,
15,8,DB,2018,,,,,7,,2,6,4,7,,3,5,2,4,1,3,6,1,7,4,3,1,6,3,7,3,3,4,4,3,2,2,5,3,4,2,6,7,7,5,1,5,5,5,2,10,6,1,1978,5,3,,,,,,,
15,9,DSB,2008,,,,,7,,2,6,,5,,3,5,2,4,1,3,6,1,7,3,3,1,6,8,8,3,3,4,4,3,1,2,5,2,4,2,6,8,6,5,4,5,5,5,2,10,6,1,1978,5,3,,,,,,,
15,10,Slavi Trifonov,2019,,,,,5,,2,6,3,5,,3,5,4,4,1,3,5,1,2,4,3,4,6,8,6,4,1,4,4,1,0,3,5,2,2,8,9,10,10,4,5,5,4,5,2,10,6,1,1978,5,3,,,,,,,
16,1,GERB,2010,5,7,2,,5,10,,7,3,5,,2,5,6,5,6,,,,6,2,7,2,5,5,4,7,7,,4,5,3,4,8,3,0,3,2,5,8,7,5,6,5,4,2,9,5,2,1967,11,1,,,,,,,
16,2,BSP,2003,2,2,7,,2,2,,5,9,0,,5,2,8,7,7,,,,0,8,5,3,1,0,0,9,10,,8,10,7,10,9,3,7,4,4,7,4,7,2,4,3,2,2,9,5,2,1967,11,1,,,,,,,
16,3,DPS,2004,6,7,2,,6,3,,5,5,3,,3,5,4,2,1,,,,5,3,6,2,5,6,5,5,6,,0,3,8,3,5,7,0,1,1,4,9,7,5,6,5,4,2,9,5,2,1967,11,1,,,,,,,
16,4,Volya,2017,2,1,1,,5,2,,3,7,6,,2,4,8,6,1,,,,3,5,5,2,3,4,5,7,10,,7,7,,10,,,7,1,5,3,10,,,3,,,2,9,5,2,1967,11,1,,,,,,,
16,5,NFSB,2014,1,1,1,,6,1,,3,9,0,,6,4,10,9,1,,,,3,6,6,2,2,3,4,9,10,,10,10,,10,9,7,10,1,5,3,10,5,2,3,2,1,2,9,5,2,1967,11,1,,,,,,,
16,6,Ataka,2007,1,1,1,,1,1,,5,9,0,,6,0,10,9,1,,,,0,9,6,2,1,0,0,10,10,,10,10,,10,9,3,10,1,5,3,10,5,2,3,2,1,2,9,5,2,1967,11,1,,,,,,,
16,7,BMRO,2005,2,1,1,,5,2,,5,9,0,,6,2,10,9,1,,,,2,7,6,2,2,1,2,10,10,,10,10,,10,9,3,10,1,5,3,10,5,2,3,2,1,2,9,5,2,1967,11,1,,,,,,,
16,8,DB,2018,7,8,2,,6,7,,6,1,3,,7,6,2,5,5,,,,7,5,4,6,5,7,6,3,2,,1,0,3,2,2,8,0,5,7,9,5,7,6,7,6,5,2,9,5,2,1967,11,1,,,,,,,
16,9,DSB,2008,7,8,2,,7,4,,6,3,3,,6,7,3,5,5,,,,7,5,5,6,5,7,7,4,4,,1,3,3,2,2,8,0,5,7,9,6,7,6,7,6,5,2,9,5,2,1967,11,1,,,,,,,
16,10,Slavi Trifonov,2019,4,,,,,10,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,9,,,,,,,2,9,5,2,1967,11,1,,,,,,,
17,1,GERB,2010,7,10,0,,6,,1,10,3,,7,9,6,9,8,2,3,7,2,6,7,6,6,9,9,8,5,5,2,1,4,3,4,3,10,2,2,1,8,10,7,6,7,6,6,3,8,6,1,1975,7,2,,,,,,,
17,2,BSP,2003,6,6,4,,3,,3,10,4,,10,9,4,9,9,3,5,6,4,0,10,7,4,1,1,0,2,10,1,3,6,6,8,1,8,2,0,7,9,2,5,1,3,5,7,3,8,6,1,1975,7,2,,,,,,,
17,3,DPS,2004,7,10,0,,5,,0,8,4,,1,6,5,5,2,1,0,0,0,5,5,7,3,5,5,9,1,4,0,0,,9,5,0,10,10,0,4,3,10,7,,6,6,,3,8,6,1,1975,7,2,,,,,,,
17,4,Volya,2017,,,0,,9,,0,6,9,,0,5,8,8,0,0,,0,0,6,7,10,2,7,4,2,7,9,6,8,9,,4,,,8,8,10,6,10,4,7,5,,4,3,8,6,1,1975,7,2,,,,,,,
17,5,NFSB,2014,5,3,0,,10,,0,7,9,,0,10,9,10,10,0,,0,0,4,9,10,2,3,1,1,10,10,10,10,10,9,10,4,9,10,9,10,2,10,3,2,2,2,1,3,8,6,1,1975,7,2,,,,,,,
17,6,Ataka,2007,3,1,0,,10,,0,3,10,,0,10,10,10,10,0,,0,0,1,10,10,2,0,0,0,10,10,10,10,10,9,10,10,10,10,10,10,2,10,3,1,1,1,1,3,8,6,1,1975,7,2,,,,,,,
17,7,BMRO,2005,6,4,0,,10,,0,7,9,,0,10,9,10,10,0,,0,0,4,9,10,2,1,1,1,10,10,10,10,10,9,10,9,9,10,9,10,2,10,3,5,3,3,1,3,8,6,1,1975,7,2,,,,,,,
17,8,DB,2018,7,10,0,,7,,4,8,0,,4,6,6,2,1,5,0,9,3,7,6,1,10,6,5,5,0,0,0,0,0,0,0,0,10,2,0,9,10,2,7,7,6,7,7,3,8,6,1,1975,7,2,,,,,,,
17,9,DSB,2008,7,10,0,,9,,2,9,7,,4,7,8,9,1,3,4,4,2,9,8,6,5,9,9,10,8,9,5,,4,1,1,2,10,2,0,8,10,6,7,7,7,7,5,3,8,6,1,1975,7,2,,,,,,,
17,10,Slavi Trifonov,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,10,,,,,,,,3,8,6,1,1975,7,2,,,,,,,
18,1,GERB,2010,7,9,,5,7,4,,9,7,,8,2,7,4,1,3,5,8,3,5,6,4,3,6,5,6,6,5,6,3,7,5,4,4,6,2,4,6,6,8,7,5,7,6,5,3,8,7,2,1974,8,3,,,,,,,
18,2,BSP,2003,5,6,,8,1,7,,6,9,,6,6,2,7,5,1,8,9,1,1,1,8,2,2,2,3,8,7,4,6,9,6,7,5,8,2,5,4,7,8,6,2,6,4,4,3,8,7,2,1974,8,3,,,,,,,
18,3,DPS,2004,7,9,,7,5,5,,7,8,,7,7,5,3,4,2,7,6,2,3,3,6,2,4,4,4,5,4,5,1,6,7,6,4,7,0,2,5,4,9,7,5,7,6,5,3,8,7,2,1974,8,3,,,,,,,
18,4,Volya,2017,4,4,,10,5,9,,3,9,,5,3,4,6,6,3,7,8,2,2,2,7,1,1,2,4,7,6,5,5,6,4,6,6,9,4,4,6,6,9,4,2,7,2,3,3,8,7,2,1974,8,3,,,,,,,
18,5,NFSB,2014,5,3,,6,6,8,,2,10,,3,9,6,9,7,2,9,9,0,2,1,8,0,3,4,5,10,8,6,8,9,6,8,4,4,8,7,8,7,9,5,3,5,2,2,3,8,7,2,1974,8,3,,,,,,,
18,6,Ataka,2007,2,1,,1,1,2,,2,10,,1,10,1,9,8,0,10,10,0,1,1,8,0,2,1,2,10,10,8,8,10,5,8,7,10,10,8,8,6,10,2,1,2,1,1,3,8,7,2,1974,8,3,,,,,,,
18,7,BMRO,2005,4,3,,5,3,7,,3,10,,2,10,3,8,7,0,10,9,0,3,2,7,0,3,2,3,10,9,7,9,10,5,8,6,8,8,8,8,4,9,3,2,3,1,2,3,8,7,2,1974,8,3,,,,,,,
18,8,DB,2018,,10,,0,9,8,,10,3,,6,4,8,3,4,1,2,4,6,6,7,0,10,6,6,8,3,1,1,2,2,2,2,3,3,0,1,4,9,3,7,6,7,6,7,3,8,7,2,1974,8,3,,,,,,,
18,9,DSB,2008,,10,,0,9,9,,10,4,,7,6,9,5,5,4,3,7,8,8,9,1,7,8,9,7,6,6,7,4,2,2,2,4,2,0,2,3,9,4,7,5,6,7,7,3,8,7,2,1974,8,3,,,,,,,
18,10,Slavi Trifonov,2019,3,4,,9,3,6,,4,,,5,7,4,6,6,4,7,7,4,2,2,,3,3,2,2,6,6,3,6,5,5,7,5,6,4,9,8,7,8,3,1,5,2,2,3,8,7,2,1974,8,3,,,,,,,
19,1,GERB,2010,7,10,,1,8,1,,9,7,,3,6,7,8,7,1,8,6,1,6,,9,1,8,8,8,9,9,2,4,8,2,3,,5,2,2,0,6,9,7,,7,,,3,9,6,1,1989,4,2,,,,,,,
19,2,BSP,2003,5,7,,3,5,4,,7,7,,3,5,4,7,6,1,8,6,1,3,,8,1,5,6,6,5,6,1,3,7,6,5,,3,1,3,0,6,6,7,,7,,,3,9,6,1,1989,4,2,,,,,,,
19,3,DPS,2004,6,8,,2,6,3,,5,5,,4,5,5,6,4,1,3,2,2,4,,9,1,6,8,8,3,5,4,0,5,9,4,,3,0,0,0,3,10,7,,,,,3,9,6,1,1989,4,2,,,,,,,
19,4,Volya,2017,6,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,10,10,10,,,,,,3,9,6,1,1989,4,2,,,,,,,
19,5,NFSB,2014,3,9,,,,7,,,10,,1,10,10,10,10,0,10,10,0,,,,0,,,,10,10,10,10,10,,10,,,10,10,10,10,,,1,3,,,3,9,6,1,1989,4,2,,,,,,,
19,6,Ataka,2007,2,10,,3,4,8,,4,10,,1,10,10,10,10,0,10,10,0,,,10,0,,,,10,10,10,10,10,,10,,1,10,10,10,10,9,,1,2,,,3,9,6,1,1989,4,2,,,,,,,
19,7,BMRO,2005,3,10,,,4,7,,4,10,,1,10,10,10,10,0,10,10,0,,,10,0,,,,10,10,10,10,10,,10,,,10,10,10,10,,,1,2,,,3,9,6,1,1989,4,2,,,,,,,
19,8,DB,2018,7,10,,0,,5,,5,2,,,8,4,6,2,2,3,7,2,5,,6,3,5,6,5,2,1,1,1,2,1,2,,9,0,2,5,10,2,7,6,7,,,3,9,6,1,1989,4,2,,,,,,,
19,9,DSB,2008,7,10,,1,9,4,,9,8,,2,8,8,8,5,1,9,8,1,7,,9,1,8,9,9,5,7,5,3,6,1,1,,10,2,2,4,9,6,7,6,7,,,3,9,6,1,1989,4,2,,,,,,,
19,10,Slavi Trifonov,2019,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,10,10,10,,,,,,,3,9,6,1,1989,4,2,,,,,,,
20,1,GERB,2010,7,10,1,,8,,2,9,8,4,,6,7,8,7,1,8,6,1,6,4,9,1,8,8,8,9,8,,4,8,2,3,,5,1,2,0,6,9,7,6,7,,,3,9,6,1,1987,4,2,,,,,,,
20,2,BSP,2003,6,8,3,,4,,4,7,6,5,,5,4,7,6,1,8,6,1,3,,8,1,5,6,6,5,6,,3,7,6,5,,3,1,3,0,6,6,7,6,7,,,3,9,6,1,1987,4,2,,,,,,,
20,3,DPS,2004,6,8,1,,6,,1,5,5,4,,5,5,6,4,1,3,2,2,4,,9,1,6,8,8,3,4,,0,5,10,4,,3,0,0,0,3,10,7,5,7,,,3,9,6,1,1987,4,2,,,,,,,
20,4,Volya,2017,6,,,,,,,5,8,,,,,10,,1,9,,,,,,,,,,,,,,9,,,,,,,10,10,10,,,,,,3,9,6,1,1987,4,2,,,,,,,
20,5,NFSB,2014,3,10,,,4,,,,10,1,,10,10,10,10,0,10,10,0,,,,,,,,10,10,,10,10,,10,,,10,10,10,10,,,1,,,,3,9,6,1,1987,4,2,,,,,,,
20,6,Ataka,2007,2,10,,,4,,,4,10,1,,10,10,10,10,0,10,10,0,,,,,,,,10,10,,10,10,,10,,1,10,10,10,10,9,,1,,,,3,9,6,1,1987,4,2,,,,,,,
20,7,BMRO,2005,3,10,,,4,,,4,10,1,,10,10,10,10,0,10,10,0,,,,,,,,10,10,,10,10,,10,,,10,10,10,10,,,1,,,,3,9,6,1,1987,4,2,,,,,,,
20,8,DB,2018,7,10,1,,,,8,5,1,3,,7,5,6,2,2,3,7,3,5,5,6,3,5,6,6,2,1,,1,2,2,2,,9,0,2,5,10,2,7,6,7,,,3,9,6,1,1987,4,2,,,,,,,
20,9,DSB,2008,7,10,2,,9,,1,9,9,1,,8,8,9,5,1,9,7,1,7,,9,1,8,9,9,5,8,,4,7,2,1,,10,2,1,4,10,5,7,6,7,,,3,9,6,1,1987,4,2,,,,,,,
20,10,Slavi Trifonov,2019,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,10,10,10,10,,,,,,3,9,6,1,1987,4,2,,,,,,,
21,1,GERB,2010,7,8,,3,6,3,,8,5,,3,8,7,4,5,2,,5,2,5,3,5,2,3,5,5,5,3,6,5,6,5,6,,3,0,6,2,4,9,7,,7,,4,3,9,6,1,1984,5,2,,,,,,,
21,2,BSP,2003,5,5,,6,3,4,,6,7,,4,8,6,5,5,4,,5,4,7,5,,2,5,3,3,,6,5,5,6,6,7,,1,0,6,7,7,5,6,,6,,4,3,9,6,1,1984,5,2,,,,,,,
21,3,DPS,2004,6,5,,2,5,3,,5,5,,3,6,5,2,2,2,,2,1,,2,,2,3,5,5,4,3,4,2,4,8,5,,1,0,2,2,2,10,7,,6,,,3,9,6,1,1984,5,2,,,,,,,
21,4,Volya,2017,3,,,3,3,,,3,9,,,6,6,7,6,1,8,7,1,6,4,,2,,3,3,9,10,,,7,5,7,,0,1,7,8,8,9,6,2,6,,3,3,9,6,1,1984,5,2,,,,,,,
21,5,NFSB,2014,3,3,,3,3,4,,3,10,,1,10,7,8,9,1,9,10,1,6,2,,2,,3,3,9,10,9,10,10,5,9,,7,9,8,9,8,8,,2,6,,2,3,9,6,1,1984,5,2,,,,,,,
21,6,Ataka,2007,3,3,,3,,3,,3,10,,1,10,9,9,10,1,9,10,1,,2,,1,,,,9,10,9,10,10,5,8,,0,5,9,10,8,9,,1,,,2,3,9,6,1,1984,5,2,,,,,,,
21,7,BMRO,2005,3,3,,3,3,3,,3,10,,1,10,7,7,9,1,8,10,1,,2,,2,,,,9,10,8,10,10,5,9,,2,9,8,9,8,8,,1,,,2,3,9,6,1,1984,5,2,,,,,,,
21,8,DB,2018,7,8,,2,5,1,,6,0,,1,7,6,1,2,,2,2,1,5,4,5,5,4,5,5,1,1,1,5,2,5,5,,5,0,2,3,8,5,6,,7,,4,3,9,6,1,1984,5,2,,,,,,,
21,9,DSB,2008,7,8,,2,6,1,,7,1,,1,8,7,1,2,,2,2,1,2,3,5,4,4,7,8,1,1,1,5,2,3,4,,6,0,2,3,8,5,6,,7,,4,3,9,6,1,1984,5,2,,,,,,,
21,10,Slavi Trifonov,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3,9,6,1,1984,5,2,,,,,,,
1,1,HDZ,3101,7,10,,0,4,,4,10,7,,10,10,8,10,10,3,9,5,5,4,10,8,5,4,7,7,5,6,8,8,8,5,5,10,5,0,0,0,2,10,7,6,6,7,3,4,9,5,1,1960,5,3,,,,,,,
1,2,SDP,3102,7,10,,0,3,,2,10,2,,0,10,4,10,10,6,5,5,0,2,10,7,7,1,3,2,2,2,0,2,2,5,7,8,5,0,0,0,10,6,7,6,6,6,3,4,9,5,1,1960,5,3,,,,,,,
1,3,Most,3115,6,8,,5,7,,0,10,10,,0,5,8,10,10,0,10,3,0,4,10,5,5,1,3,2,7,9,10,5,10,9,10,0,0,0,9,10,10,5,7,4,3,6,3,4,9,5,1,1960,5,3,,,,,,,
1,4,HNS,3105,7,10,,0,8,,1,10,3,,0,10,5,8,7,0,7,3,0,6,10,9,3,7,8,7,0,1,0,5,2,0,2,7,5,0,0,0,7,10,4,4,7,7,5,4,9,5,1,1960,5,3,,,,,,,
1,5,HSS,3103,7,10,,0,2,,1,6,7,,10,8,7,10,7,0,5,3,0,1,10,3,9,1,1,1,5,6,5,5,7,10,10,5,0,0,5,5,5,10,7,4,4,7,3,4,9,5,1,1960,5,3,,,,,,,
1,6,HSLS,3104,7,10,,0,8,,1,10,6,,0,0,7,8,7,0,7,3,0,6,10,8,3,7,7,7,2,2,2,5,5,0,3,7,0,0,0,0,7,10,6,4,4,6,3,4,9,5,1,1960,5,3,,,,,,,
1,7,HSU,3108,7,0,,5,2,,0,6,7,,0,0,6,,10,0,,0,0,0,10,,0,0,,5,9,6,5,5,6,5,10,,0,0,5,0,0,10,7,4,4,4,3,4,9,5,1,1960,5,3,,,,,,,
1,8,SDSS,3110,7,10,,0,2,,0,0,5,,0,0,3,,7,0,1,3,0,0,10,,0,0,,,0,,0,5,2,5,,,0,0,0,0,0,10,7,4,4,4,3,4,9,5,1,1960,5,3,,,,,,,
1,9,HDSSB,3107,6,9,,0,3,,0,6,10,,0,10,10,10,10,0,9,3,0,1,10,8,7,0,3,1,7,8,8,10,10,10,10,0,,1,5,10,3,10,7,3,4,6,3,4,9,5,1,1960,5,3,,,,,,,
1,10,ZZ,3116,1,10,,0,2,,0,0,2,,0,0,,,,,,,,0,10,,0,,,,0,,0,,2,,,,10,0,10,10,10,10,,1,,1,1,4,9,5,1,1960,5,3,,,,,,,
1,11,MB 365,3117,7,9,,0,3,,0,10,7,,0,0,6,7,5,0,5,3,0,0,10,6,3,0,10,3,3,2,5,1,2,0,1,3,0,0,0,0,0,10,7,7,7,6,4,4,9,5,1,1960,5,3,,,,,,,
1,12,NS-R,3118,7,10,,0,7,,0,10,1,,0,10,3,7,5,0,5,3,0,7,10,8,3,9,8,8,0,1,0,2,2,0,2,3,,0,0,0,10,10,7,7,6,7,5,4,9,5,1,1960,5,3,,,,,,,
1,13,IDS,3106,7,10,,0,7,,0,10,1,,0,8,4,7,5,0,5,3,0,4,10,3,7,2,7,2,0,1,0,5,0,5,8,0,0,0,0,0,4,10,7,7,6,7,5,4,9,5,1,1960,5,3,,,,,,,
1,14,HKS,3119,6,0,,5,3,,0,0,10,,0,10,10,,10,0,,,0,,,,0,0,,,10,10,10,10,10,,10,10,0,0,,0,0,10,,4,4,4,2,4,9,5,1,1960,5,3,,,,,,,
2,1,HDZ,3101,7,10,,3,5,,4,7,6,,6,7,6,6,6,4,6,7,5,4,7,6,5,5,6,4,6,7,8,7,7,6,5,7,3,3,4,2,2,7,6,6,7,6,6,3,9,7,2,1961,5,6,,,,,,,
2,2,SDP,3102,6,7,,3,4,,5,7,3,,2,8,3,4,6,4,3,6,3,5,7,5,6,6,5,4,5,3,3,2,3,2,4,5,2,2,4,3,5,5,6,6,6,6,6,3,9,7,2,1961,5,6,,,,,,,
2,3,Most,3115,3,4,,7,6,,5,6,9,,3,7,8,8,8,3,8,8,4,3,6,4,7,6,5,5,7,9,9,9,9,8,8,2,1,4,8,8,3,7,3,2,2,3,2,3,9,7,2,1961,5,6,,,,,,,
2,4,HNS,3105,6,8,,4,5,,4,8,4,,3,7,4,5,5,4,5,5,4,6,4,7,4,5,7,6,4,3,3,3,4,3,4,4,7,1,4,2,3,5,6,4,6,6,6,3,9,7,2,1961,5,6,,,,,,,
2,5,HSS,3103,6,6,,4,4,,5,7,5,,6,6,5,5,5,5,5,5,5,4,6,4,7,5,5,,5,5,4,4,5,6,6,5,3,1,4,3,5,4,5,4,5,6,5,3,9,7,2,1961,5,6,,,,,,,
2,6,HSLS,3104,6,6,,4,8,,5,8,5,,3,6,6,5,5,4,5,4,4,6,3,7,5,7,8,7,4,4,4,5,5,3,3,4,2,1,4,3,6,4,6,4,6,6,5,3,9,7,2,1961,5,6,,,,,,,
2,7,HSU,3108,4,4,,,2,,,4,,,,4,5,5,4,,,5,5,3,8,,,4,4,3,6,,,5,5,4,6,7,,,4,,3,,4,,4,,6,3,9,7,2,1961,5,6,,,,,,,
2,8,SDSS,3110,4,5,,5,,,,4,5,,3,5,5,4,5,4,3,5,4,4,7,,,5,,3,3,3,5,0,2,5,,4,8,2,4,4,3,7,6,5,4,6,6,3,9,7,2,1961,5,6,,,,,,,
2,9,HDSSB,3107,5,6,,6,,,,,8,,,6,8,8,8,,7,7,5,,6,5,5,5,,3,6,8,8,9,9,8,,2,,3,6,5,2,7,6,3,3,5,3,3,9,7,2,1961,5,6,,,,,,,
2,10,ZZ,3116,1,2,,7,1,,7,7,4,,6,5,2,6,7,6,4,4,6,1,8,3,7,4,4,4,4,4,4,5,3,3,8,3,9,2,10,10,8,5,2,1,1,2,1,3,9,7,2,1961,5,6,,,,,,,
2,11,MB 365,3117,4,4,,5,,,,4,5,,,4,5,5,5,4,5,5,5,3,6,6,,5,6,5,6,6,7,5,5,4,6,5,7,1,5,3,2,8,4,4,4,5,5,3,9,7,2,1961,5,6,,,,,,,
2,12,NS-R,3118,6,6,,4,8,,4,8,4,,2,5,4,5,5,4,4,5,5,6,4,7,4,7,8,7,5,4,3,3,3,3,6,3,5,2,4,4,4,8,6,5,5,5,5,3,9,7,2,1961,5,6,,,,,,,
2,13,IDS,3106,7,8,,3,6,,4,8,3,,2,7,2,4,6,3,3,6,3,5,5,5,6,6,7,6,3,3,2,1,0,3,4,1,1,1,4,4,4,5,7,6,6,6,6,3,9,7,2,1961,5,6,,,,,,,
2,14,HKS,3119,1,2,,8,,,,,9,,2,7,9,8,8,3,8,9,,,7,4,5,6,5,3,8,9,9,10,10,9,9,7,2,5,6,8,4,,2,1,1,2,1,3,9,7,2,1961,5,6,,,,,,,
